date,appid,category,ratings,daily_ratings,reviews,daily_reviews
2024-01-01,com.app.40009,OTHERS,63500.0,5.0,25251.0,0.0
2024-01-01,com.app.88516,OTHERS,2440.0,0.0,312.0,0.0
2024-01-01,com.app.64634,TRAVEL_AND_LOCAL,536.0,0.0,331.0,0.0
2024-01-01,com.app.78470,SHOPPING,97924.0,7.0,27241.0,23.0
2024-01-01,com.app.36433,FINANCE,678.0,0.0,414.0,0.0
2024-01-01,com.app.91525,TRAVEL_AND_LOCAL,3851.0,5.0,699.0,1.0
2024-01-01,com.app.14509,FINANCE,1242231.0,149.0,584161.0,136.0
2024-01-01,com.app.97988,SHOPPING,10744.0,0.0,4233.0,0.0
2024-01-01,com.app.90842,FINANCE,41272.0,1.0,21655.0,5.0
2024-01-01,com.app.34625,FINANCE,8244.0,1.0,2906.0,2.0
2024-01-01,com.app.88509,OTHERS,961533.0,365.0,496734.0,157.0
2024-01-01,com.app.18251,FINANCE,74124.0,17.0,15540.0,21.0
2024-01-01,com.app.31404,FINANCE,13220.0,1.0,6915.0,2.0
2024-01-01,com.app.54019,SHOPPING,2078.0,0.0,266.0,0.0
2024-01-01,com.app.36612,SHOPPING,1002.0,6.0,476.0,1.0
2024-01-01,com.app.36648,FINANCE,145442.0,26.0,46032.0,4.0
2024-01-01,com.app.31454,OTHERS,1132.0,0.0,694.0,0.0
2024-01-01,com.app.64353,FINANCE,24028.0,6.0,9239.0,2.0
2024-01-01,com.app.38566,BUSINESS,74356.0,22.0,24360.0,10.0
2024-01-01,com.app.39929,FINANCE,88725.0,8.0,38568.0,6.0
2024-01-01,com.app.72653,FINANCE,36075.0,2.0,15277.0,2.0
2024-01-01,com.app.95444,FINANCE,2786.0,0.0,1039.0,0.0
2024-01-01,com.app.47938,SHOPPING,2651.0,1.0,1212.0,1.0
2024-01-01,com.app.88484,SHOPPING,1931159.0,235.0,688383.0,66.0
2024-01-01,com.app.41189,FINANCE,3499378.0,766.0,952285.0,171.0
2024-01-01,com.app.55481,FINANCE,47504.0,9.0,25356.0,9.0
2024-01-01,com.app.28498,FOOD_AND_DRINK,12992082.0,3355.0,1442201.0,262.0
2024-01-01,com.app.95733,FINANCE,21502.0,1.0,4823.0,1.0
2024-01-01,com.app.10626,FINANCE,418299.0,210.0,111173.0,88.0
2024-01-01,com.app.87362,OTHERS,664013.0,26.0,258046.0,15.0
2024-01-01,com.app.77385,FINANCE,197329.0,187.0,79637.0,25.0
2024-01-01,com.app.24343,TRAVEL_AND_LOCAL,14156.0,12.0,4356.0,1.0
2024-01-01,com.app.35190,FINANCE,2817057.0,289.0,731558.0,212.0
2024-01-01,com.app.23305,OTHERS,2544917.0,392.0,1131299.0,210.0
2024-01-01,com.app.82889,FINANCE,1724.0,0.0,503.0,2.0
2024-01-01,com.app.31679,FINANCE,277813.0,132.0,139907.0,19.0
2024-01-01,com.app.23207,FOOD_AND_DRINK,110825.0,2.0,27956.0,4.0
2024-01-01,com.app.44541,FOOD_AND_DRINK,177380.0,-4.0,40.0,0.0
2024-01-01,com.app.65216,FINANCE,9903.0,0.0,4344.0,1.0
2024-01-01,com.app.99432,BUSINESS,245095.0,6.0,138531.0,17.0
2024-01-01,com.app.62109,FINANCE,810247.0,622.0,316558.0,73.0
2024-01-01,com.app.79754,OTHERS,97735.0,73.0,6464.0,15.0
2024-01-01,com.app.36257,BUSINESS,97211.0,12.0,56560.0,26.0
2024-01-01,com.app.60429,OTHERS,2536.0,1.0,1352.0,1.0
2024-01-01,com.app.68335,FINANCE,4738.0,1.0,3219.0,0.0
2024-01-01,com.app.17441,SHOPPING,33959.0,9.0,4772.0,8.0
2024-01-01,com.app.92210,TRAVEL_AND_LOCAL,8836.0,2.0,3539.0,1.0
2024-01-01,com.app.37904,SHOPPING,455.0,27.0,262.0,10.0
2024-01-01,com.app.19821,FOOD_AND_DRINK,802778.0,12.0,278232.0,21.0
2024-01-01,com.app.80610,BUSINESS,893104.0,191.0,359446.0,120.0
2024-01-01,com.app.72306,BUSINESS,34279.0,3.0,14602.0,4.0
2024-01-01,com.app.64764,FINANCE,41633.0,8.0,15421.0,5.0
2024-01-01,com.app.90857,SHOPPING,97353.0,2.0,40769.0,2.0
2024-01-01,com.app.43563,OTHERS,15360.0,3.0,4033.0,0.0
2024-01-01,com.app.97976,SHOPPING,7930.0,5.0,3000.0,1.0
2024-01-01,com.app.91205,OTHERS,8052.0,0.0,4816.0,0.0
2024-01-01,com.app.58221,OTHERS,91876.0,14.0,17555.0,8.0
2024-01-01,com.app.97548,SHOPPING,209948.0,2.0,30217.0,1.0
2024-01-01,com.app.36145,SHOPPING,187616.0,9.0,70045.0,20.0
2024-01-01,com.app.94251,FINANCE,67651.0,13.0,17101.0,7.0
2024-01-01,com.app.95243,FINANCE,27176.0,12.0,15084.0,23.0
2024-01-01,com.app.69241,OTHERS,1478.0,0.0,774.0,0.0
2024-01-01,com.app.30329,FOOD_AND_DRINK,1391576.0,909.0,170012.0,65.0
2024-01-01,com.app.64667,SHOPPING,141864.0,51.0,43281.0,8.0
2024-01-01,com.app.19872,OTHERS,43195.0,5.0,4994.0,4.0
2024-01-01,com.app.74794,SHOPPING,202922.0,14.0,73209.0,8.0
2024-01-01,com.app.48189,FINANCE,24353.0,6.0,9099.0,0.0
2024-01-01,com.app.37873,OTHERS,46716.0,2.0,16352.0,3.0
2024-01-01,com.app.60934,TRAVEL_AND_LOCAL,2432.0,1.0,864.0,0.0
2024-01-01,com.app.26790,FINANCE,50415.0,0.0,26728.0,1.0
2024-01-01,com.app.45088,FINANCE,2617006.0,927.0,459476.0,166.0
2024-01-01,com.app.63770,FINANCE,249571.0,124.0,42127.0,38.0
2024-01-01,com.app.93131,BUSINESS,2958.0,1.0,1241.0,1.0
2024-01-01,com.app.96361,OTHERS,1247.0,0.0,536.0,0.0
2024-01-01,com.app.43242,OTHERS,7605.0,1.0,2761.0,1.0
2024-01-01,com.app.55537,OTHERS,2248.0,2.0,1217.0,1.0
2024-01-01,com.app.95194,SHOPPING,533663.0,123.0,213386.0,40.0
2024-01-01,com.app.80525,FINANCE,287872.0,1.0,158760.0,0.0
2024-01-01,com.app.90856,FINANCE,15506.0,4.0,6722.0,4.0
2024-01-01,com.app.98198,OTHERS,3940.0,1.0,2130.0,2.0
2024-01-01,com.app.15493,FINANCE,14778.0,10.0,6388.0,0.0
2024-01-01,com.app.48065,SHOPPING,523243.0,67.0,101194.0,10.0
2024-01-01,com.app.64140,SHOPPING,200814.0,64.0,26378.0,18.0
2024-01-01,com.app.21397,OTHERS,129973.0,10.0,48639.0,1.0
2024-01-01,com.app.81754,TRAVEL_AND_LOCAL,691.0,0.0,401.0,1.0
2024-01-01,com.app.34610,OTHERS,89.0,0.0,56.0,0.0
2024-01-01,com.app.13421,FINANCE,423868.0,37.0,46972.0,27.0
2024-01-01,com.app.96938,OTHERS,43624.0,2.0,15366.0,3.0
2024-01-01,com.app.87411,FINANCE,74587.0,84.0,29904.0,14.0
2024-01-01,com.app.79907,OTHERS,11432.0,1.0,7076.0,2.0
2024-01-01,com.app.65327,SHOPPING,198997.0,9.0,66228.0,4.0
2024-01-01,com.app.66309,BUSINESS,12091.0,0.0,6565.0,2.0
2024-01-01,com.app.83359,SHOPPING,35870.0,6.0,12991.0,4.0
2024-01-01,com.app.41993,OTHERS,5206.0,25.0,1217.0,4.0
2024-01-01,com.app.34656,SHOPPING,44574.0,5.0,18157.0,5.0
2024-01-01,com.app.78794,FINANCE,2113445.0,78.0,954725.0,25.0
2024-01-01,com.app.24391,OTHERS,1090.0,11.0,713.0,3.0
2024-01-01,com.app.20103,FINANCE,1515.0,0.0,1125.0,1.0
2024-01-01,com.app.31097,TRAVEL_AND_LOCAL,8452.0,8.0,3153.0,5.0
2024-01-01,com.app.50679,FINANCE,28771.0,8.0,9143.0,0.0
2024-01-01,com.app.16773,FINANCE,110200.0,15.0,62232.0,16.0
2024-01-01,com.app.64776,OTHERS,1458.0,4.0,276.0,2.0
2024-01-01,com.app.88832,SHOPPING,5507.0,1.0,2470.0,3.0
2024-01-01,com.app.50792,FINANCE,10104.0,0.0,4819.0,0.0
2024-01-01,com.app.24438,OTHERS,74411.0,48.0,29169.0,20.0
2024-01-01,com.app.37541,SHOPPING,155429.0,5.0,47489.0,3.0
2024-01-01,com.app.47188,FINANCE,563914.0,127.0,189503.0,66.0
2024-01-01,com.app.31153,FINANCE,1036500.0,381.0,182229.0,86.0
2024-01-01,com.app.91093,FINANCE,168817.0,9.0,94588.0,19.0
2024-01-01,com.app.16599,BUSINESS,10334.0,1.0,5957.0,4.0
2024-01-01,com.app.53788,OTHERS,12724.0,0.0,5829.0,0.0
2024-01-01,com.app.38543,SHOPPING,18832.0,1.0,7268.0,2.0
2024-01-01,com.app.92275,SHOPPING,223767.0,12.0,28025.0,1.0
2024-01-01,com.app.23000,OTHERS,10.0,0.0,4.0,0.0
2024-01-01,com.app.82896,FINANCE,15353.0,20.0,3296.0,18.0
2024-01-01,com.app.50760,BUSINESS,58438.0,0.0,11151.0,2.0
2024-01-01,com.app.35851,OTHERS,24503.0,8.0,6186.0,0.0
2024-01-01,com.app.62062,SHOPPING,52665.0,1.0,1845.0,2.0
2024-01-01,com.app.55057,OTHERS,41835.0,7.0,8237.0,2.0
2024-01-01,com.app.14811,FINANCE,8363.0,0.0,4708.0,0.0
2024-01-01,com.app.60423,SHOPPING,83679.0,16.0,42077.0,9.0
2024-01-01,com.app.80569,SHOPPING,139163.0,40.0,14219.0,5.0
2024-01-01,com.app.21027,BUSINESS,52861.0,34.0,4627.0,7.0
2024-01-01,com.app.15675,FINANCE,546582.0,220.0,83173.0,204.0
2024-01-01,com.app.20651,OTHERS,85.0,0.0,24.0,0.0
2024-01-01,com.app.19544,SHOPPING,1118358.0,96.0,605377.0,85.0
2024-01-01,com.app.67629,FINANCE,299396.0,13.0,73055.0,2.0
2024-01-01,com.app.85231,FINANCE,36486.0,0.0,21539.0,2.0
2024-01-01,com.app.93571,OTHERS,1039113.0,699.0,318955.0,81.0
2024-01-01,com.app.96897,FINANCE,11232.0,12.0,5273.0,7.0
2024-01-01,com.app.78155,FINANCE,11125.0,1.0,6798.0,0.0
2024-01-01,com.app.85803,BUSINESS,3146.0,1.0,851.0,2.0
2024-01-01,com.app.61743,SHOPPING,201401.0,37.0,47813.0,7.0
2024-01-01,com.app.84714,OTHERS,338894.0,110.0,59012.0,10.0
2024-01-01,com.app.20657,OTHERS,7603.0,1.0,1308.0,1.0
2024-01-01,com.app.68015,OTHERS,554215.0,13.0,136064.0,24.0
2024-01-01,com.app.44002,TRAVEL_AND_LOCAL,7942.0,12.0,3336.0,2.0
2024-01-01,com.app.74881,FINANCE,24265.0,10.0,10716.0,21.0
2024-01-01,com.app.37148,FINANCE,15880.0,3.0,8605.0,0.0
2024-01-01,com.app.89044,FINANCE,1306.0,0.0,807.0,0.0
2024-01-01,com.app.13071,TRAVEL_AND_LOCAL,1664.0,0.0,927.0,0.0
2024-01-01,com.app.60770,FOOD_AND_DRINK,3569.0,1.0,1718.0,0.0
2024-01-01,com.app.96037,FINANCE,90400.0,7.0,47912.0,13.0
2024-01-01,com.app.59849,OTHERS,1475082.0,-35.0,375742.0,-29.0
2024-01-01,com.app.55621,FINANCE,239976.0,19.0,129253.0,22.0
2024-01-01,com.app.87209,FINANCE,2275.0,16.0,462.0,5.0
2024-01-01,com.app.59245,FINANCE,7126.0,1.0,3949.0,3.0
2024-01-01,com.app.37962,TRAVEL_AND_LOCAL,81955.0,18.0,38968.0,12.0
2024-01-01,com.app.45949,OTHERS,469895.0,953.0,41746.0,145.0
2024-01-01,com.app.47280,FINANCE,6348856.0,699.0,1464398.0,127.0
2024-01-01,com.app.18711,BUSINESS,56121.0,4.0,14906.0,3.0
2024-01-01,com.app.72656,OTHERS,45714.0,5.0,8850.0,5.0
2024-01-01,com.app.89034,OTHERS,2472.0,11.0,1567.0,8.0
2024-01-01,com.app.71740,FINANCE,8327.0,1.0,4351.0,1.0
2024-01-01,com.app.21605,SHOPPING,15368.0,2.0,1819.0,1.0
2024-01-01,com.app.60633,OTHERS,176622.0,1.0,18311.0,5.0
2024-01-01,com.app.27567,TRAVEL_AND_LOCAL,2473.0,0.0,1400.0,1.0
2024-01-01,com.app.17806,OTHERS,682224.0,154.0,168471.0,57.0
2024-01-01,com.app.86367,FINANCE,41891.0,28.0,18151.0,37.0
2024-01-01,com.app.19772,FINANCE,180081.0,30.0,56227.0,10.0
2024-01-01,com.app.64851,FINANCE,10012.0,6.0,1145.0,2.0
2024-01-01,com.app.13655,FINANCE,62744.0,1.0,26406.0,1.0
2024-01-01,com.app.88311,FINANCE,4059.0,6.0,650.0,0.0
2024-01-01,com.app.78762,OTHERS,89091.0,-1.0,33870.0,-1.0
2024-01-01,com.app.91706,FOOD_AND_DRINK,22653.0,4.0,5039.0,1.0
2024-01-01,com.app.33540,FINANCE,223848.0,297.0,82172.0,46.0
2024-01-01,com.app.97802,OTHERS,2401.0,2.0,1006.0,0.0
2024-01-01,com.app.32607,FINANCE,80077.0,72.0,20927.0,23.0
2024-01-01,com.app.22262,FINANCE,83471.0,125.0,17281.0,16.0
2024-01-01,com.app.91390,BUSINESS,159477.0,35.0,104690.0,38.0
2024-01-01,com.app.21603,FINANCE,61150.0,61.0,18158.0,50.0
2024-01-01,com.app.66274,BUSINESS,22252.0,2.0,12705.0,2.0
2024-01-01,com.app.84594,OTHERS,115.0,0.0,48.0,0.0
2024-01-02,com.app.20657,OTHERS,7604.0,6.0,1309.0,0.0
2024-01-02,com.app.87362,OTHERS,664039.0,45.0,258045.0,13.0
2024-01-02,com.app.71740,FINANCE,8328.0,0.0,4352.0,0.0
2024-01-02,com.app.95733,FINANCE,21503.0,3.0,4824.0,1.0
2024-01-02,com.app.96897,FINANCE,11244.0,13.0,5280.0,8.0
2024-01-02,com.app.43242,OTHERS,7606.0,1.0,2762.0,0.0
2024-01-02,com.app.47188,FINANCE,564041.0,313.0,189569.0,87.0
2024-01-02,com.app.92275,SHOPPING,223779.0,39.0,28026.0,4.0
2024-01-02,com.app.79754,OTHERS,97808.0,200.0,6479.0,16.0
2024-01-02,com.app.38543,SHOPPING,18833.0,2.0,7270.0,3.0
2024-01-02,com.app.96037,FINANCE,90407.0,41.0,47925.0,11.0
2024-01-02,com.app.37541,SHOPPING,155434.0,11.0,47486.0,3.0
2024-01-02,com.app.44002,TRAVEL_AND_LOCAL,7954.0,11.0,3338.0,2.0
2024-01-02,com.app.81754,TRAVEL_AND_LOCAL,691.0,1.0,402.0,0.0
2024-01-02,com.app.79907,OTHERS,11433.0,1.0,7078.0,0.0
2024-01-02,com.app.64764,FINANCE,41627.0,11.0,15426.0,2.0
2024-01-02,com.app.93131,BUSINESS,2957.0,4.0,1242.0,0.0
2024-01-02,com.app.36648,FINANCE,145468.0,122.0,46036.0,8.0
2024-01-02,com.app.80569,SHOPPING,139203.0,93.0,14224.0,4.0
2024-01-02,com.app.78794,FINANCE,2113523.0,73.0,954750.0,102.0
2024-01-02,com.app.28498,FOOD_AND_DRINK,12995437.0,4243.0,1442463.0,280.0
2024-01-02,com.app.23305,OTHERS,2545309.0,504.0,1131509.0,235.0
2024-01-02,com.app.15493,FINANCE,14788.0,8.0,6388.0,0.0
2024-01-02,com.app.91706,FOOD_AND_DRINK,22657.0,2.0,5040.0,0.0
2024-01-02,com.app.91093,FINANCE,168826.0,22.0,94607.0,27.0
2024-01-02,com.app.60423,SHOPPING,83695.0,19.0,42086.0,3.0
2024-01-02,com.app.50792,FINANCE,10104.0,0.0,4819.0,0.0
2024-01-02,com.app.26790,FINANCE,50414.0,2.0,26729.0,0.0
2024-01-02,com.app.31679,FINANCE,277945.0,303.0,139926.0,14.0
2024-01-02,com.app.64776,OTHERS,1462.0,7.0,278.0,2.0
2024-01-02,com.app.66309,BUSINESS,12091.0,3.0,6567.0,1.0
2024-01-02,com.app.87411,FINANCE,74671.0,86.0,29918.0,16.0
2024-01-02,com.app.64140,SHOPPING,200878.0,159.0,26396.0,9.0
2024-01-02,com.app.64667,SHOPPING,141915.0,71.0,43289.0,8.0
2024-01-02,com.app.50679,FINANCE,28779.0,7.0,9143.0,3.0
2024-01-02,com.app.34610,OTHERS,89.0,0.0,56.0,0.0
2024-01-02,com.app.17441,SHOPPING,33968.0,37.0,4780.0,6.0
2024-01-02,com.app.85803,BUSINESS,3147.0,8.0,853.0,1.0
2024-01-02,com.app.16599,BUSINESS,10335.0,3.0,5961.0,0.0
2024-01-02,com.app.97802,OTHERS,2400.0,1.0,1006.0,2.0
2024-01-02,com.app.10626,FINANCE,418509.0,426.0,111261.0,86.0
2024-01-02,com.app.91390,BUSINESS,159433.0,33.0,104728.0,50.0
2024-01-02,com.app.62109,FINANCE,810869.0,2023.0,316631.0,66.0
2024-01-02,com.app.31153,FINANCE,1036881.0,918.0,182315.0,120.0
2024-01-02,com.app.27567,TRAVEL_AND_LOCAL,2473.0,2.0,1401.0,5.0
2024-01-02,com.app.69241,OTHERS,1478.0,0.0,774.0,0.0
2024-01-02,com.app.34656,SHOPPING,44579.0,5.0,18162.0,6.0
2024-01-02,com.app.72653,FINANCE,36077.0,6.0,15279.0,1.0
2024-01-02,com.app.78155,FINANCE,11126.0,2.0,6798.0,1.0
2024-01-02,com.app.23207,FOOD_AND_DRINK,110827.0,6.0,27960.0,0.0
2024-01-02,com.app.78762,OTHERS,89086.0,1.0,33867.0,0.0
2024-01-02,com.app.19772,FINANCE,180111.0,170.0,56237.0,8.0
2024-01-02,com.app.24438,OTHERS,74459.0,106.0,29189.0,21.0
2024-01-02,com.app.55621,FINANCE,239995.0,35.0,129275.0,29.0
2024-01-02,com.app.13655,FINANCE,62745.0,-1.0,26407.0,-1.0
2024-01-02,com.app.36433,FINANCE,678.0,0.0,414.0,0.0
2024-01-02,com.app.93571,OTHERS,1039812.0,1044.0,319036.0,85.0
2024-01-02,com.app.54019,SHOPPING,2078.0,0.0,266.0,0.0
2024-01-02,com.app.74881,FINANCE,24275.0,36.0,10737.0,16.0
2024-01-02,com.app.19821,FOOD_AND_DRINK,802790.0,27.0,278253.0,1.0
2024-01-02,com.app.66274,BUSINESS,22254.0,1.0,12707.0,0.0
2024-01-02,com.app.60770,FOOD_AND_DRINK,3570.0,0.0,1718.0,0.0
2024-01-02,com.app.86367,FINANCE,41919.0,153.0,18188.0,24.0
2024-01-02,com.app.96938,OTHERS,43626.0,3.0,15369.0,2.0
2024-01-02,com.app.82896,FINANCE,15373.0,115.0,3314.0,12.0
2024-01-02,com.app.22262,FINANCE,83596.0,168.0,17297.0,22.0
2024-01-02,com.app.39929,FINANCE,88733.0,19.0,38574.0,13.0
2024-01-02,com.app.13071,TRAVEL_AND_LOCAL,1664.0,0.0,927.0,0.0
2024-01-02,com.app.24391,OTHERS,1101.0,9.0,716.0,1.0
2024-01-02,com.app.92210,TRAVEL_AND_LOCAL,8838.0,2.0,3540.0,0.0
2024-01-02,com.app.16773,FINANCE,110215.0,18.0,62248.0,12.0
2024-01-02,com.app.60633,OTHERS,176623.0,3.0,18316.0,0.0
2024-01-02,com.app.61743,SHOPPING,201438.0,67.0,47820.0,13.0
2024-01-02,com.app.88311,FINANCE,4065.0,12.0,650.0,2.0
2024-01-02,com.app.63770,FINANCE,249695.0,220.0,42165.0,30.0
2024-01-02,com.app.47938,SHOPPING,2652.0,0.0,1213.0,0.0
2024-01-02,com.app.35851,OTHERS,24511.0,7.0,6186.0,0.0
2024-01-02,com.app.21605,SHOPPING,15370.0,1.0,1820.0,0.0
2024-01-02,com.app.65216,FINANCE,9903.0,2.0,4343.0,1.0
2024-01-02,com.app.89034,OTHERS,2483.0,9.0,1575.0,8.0
2024-01-02,com.app.89044,FINANCE,1305.0,1.0,807.0,0.0
2024-01-02,com.app.95444,FINANCE,2786.0,0.0,1039.0,1.0
2024-01-02,com.app.58221,OTHERS,91890.0,51.0,17563.0,24.0
2024-01-02,com.app.96361,OTHERS,1247.0,0.0,536.0,0.0
2024-01-02,com.app.37148,FINANCE,15879.0,0.0,8605.0,0.0
2024-01-02,com.app.45949,OTHERS,470848.0,2223.0,41891.0,145.0
2024-01-02,com.app.97976,SHOPPING,7935.0,15.0,3001.0,5.0
2024-01-02,com.app.83359,SHOPPING,35876.0,13.0,12995.0,6.0
2024-01-02,com.app.14509,FINANCE,1242380.0,649.0,584297.0,211.0
2024-01-02,com.app.68335,FINANCE,4739.0,3.0,3219.0,3.0
2024-01-02,com.app.64851,FINANCE,10018.0,22.0,1147.0,2.0
2024-01-02,com.app.90842,FINANCE,41273.0,7.0,21660.0,1.0
2024-01-02,com.app.48189,FINANCE,24359.0,7.0,9099.0,3.0
2024-01-02,com.app.74794,SHOPPING,202936.0,17.0,73217.0,7.0
2024-01-02,com.app.21603,FINANCE,61211.0,198.0,18208.0,75.0
2024-01-02,com.app.40009,OTHERS,63505.0,1.0,25249.0,0.0
2024-01-02,com.app.34625,FINANCE,8245.0,1.0,2908.0,2.0
2024-01-02,com.app.68015,OTHERS,554228.0,39.0,136088.0,12.0
2024-01-02,com.app.91525,TRAVEL_AND_LOCAL,3856.0,4.0,700.0,0.0
2024-01-02,com.app.55057,OTHERS,41834.0,7.0,8239.0,3.0
2024-01-02,com.app.60934,TRAVEL_AND_LOCAL,2433.0,0.0,864.0,0.0
2024-01-02,com.app.77385,FINANCE,197516.0,549.0,79662.0,21.0
2024-01-02,com.app.14811,FINANCE,8363.0,2.0,4708.0,1.0
2024-01-02,com.app.30329,FOOD_AND_DRINK,1392485.0,1276.0,170077.0,42.0
2024-01-02,com.app.84594,OTHERS,115.0,1.0,48.0,0.0
2024-01-02,com.app.41993,OTHERS,5231.0,34.0,1221.0,5.0
2024-01-02,com.app.18251,FINANCE,74141.0,120.0,15561.0,18.0
2024-01-02,com.app.55537,OTHERS,2250.0,1.0,1218.0,1.0
2024-01-02,com.app.99432,BUSINESS,245101.0,23.0,138548.0,39.0
2024-01-02,com.app.48065,SHOPPING,523310.0,118.0,101204.0,24.0
2024-01-02,com.app.21027,BUSINESS,52895.0,71.0,4634.0,6.0
2024-01-02,com.app.36257,BUSINESS,97223.0,43.0,56586.0,40.0
2024-01-02,com.app.24343,TRAVEL_AND_LOCAL,14168.0,12.0,4357.0,1.0
2024-01-02,com.app.33540,FINANCE,224145.0,892.0,82218.0,58.0
2024-01-02,com.app.82889,FINANCE,1724.0,0.0,505.0,1.0
2024-01-02,com.app.37962,TRAVEL_AND_LOCAL,81973.0,23.0,38980.0,13.0
2024-01-02,com.app.64353,FINANCE,24027.0,6.0,9241.0,1.0
2024-01-02,com.app.32607,FINANCE,80149.0,229.0,20950.0,40.0
2024-01-02,com.app.31454,OTHERS,1132.0,0.0,694.0,0.0
2024-01-02,com.app.20651,OTHERS,85.0,0.0,24.0,0.0
2024-01-02,com.app.15675,FINANCE,546802.0,555.0,83377.0,245.0
2024-01-02,com.app.20103,FINANCE,1515.0,1.0,1126.0,0.0
2024-01-02,com.app.72306,BUSINESS,34282.0,1.0,14606.0,3.0
2024-01-02,com.app.21397,OTHERS,129983.0,5.0,48640.0,5.0
2024-01-02,com.app.72656,OTHERS,45719.0,19.0,8855.0,1.0
2024-01-02,com.app.43563,OTHERS,15363.0,0.0,4032.0,1.0
2024-01-02,com.app.59245,FINANCE,7127.0,6.0,3952.0,7.0
2024-01-02,com.app.19544,SHOPPING,1118454.0,141.0,605462.0,114.0
2024-01-02,com.app.60429,OTHERS,2537.0,5.0,1351.0,0.0
2024-01-02,com.app.31404,FINANCE,13221.0,0.0,6917.0,0.0
2024-01-02,com.app.97988,SHOPPING,10744.0,0.0,4233.0,0.0
2024-01-02,com.app.97548,SHOPPING,209950.0,7.0,30218.0,0.0
2024-01-02,com.app.88516,OTHERS,2440.0,0.0,312.0,0.0
2024-01-02,com.app.64634,TRAVEL_AND_LOCAL,536.0,0.0,331.0,0.0
2024-01-02,com.app.91205,OTHERS,8052.0,0.0,4816.0,0.0
2024-01-02,com.app.17806,OTHERS,682378.0,501.0,168528.0,51.0
2024-01-02,com.app.47280,FINANCE,6349555.0,2672.0,1464525.0,141.0
2024-01-02,com.app.95194,SHOPPING,533786.0,318.0,213426.0,42.0
2024-01-02,com.app.18711,BUSINESS,56125.0,22.0,14909.0,7.0
2024-01-02,com.app.55481,FINANCE,47513.0,20.0,25374.0,4.0
2024-01-02,com.app.37904,SHOPPING,482.0,38.0,272.0,17.0
2024-01-02,com.app.44541,FOOD_AND_DRINK,177376.0,-4.0,40.0,0.0
2024-01-02,com.app.85231,FINANCE,36486.0,5.0,21541.0,2.0
2024-01-02,com.app.19872,OTHERS,43200.0,18.0,4998.0,1.0
2024-01-02,com.app.38566,BUSINESS,74378.0,102.0,24370.0,10.0
2024-01-02,com.app.87209,FINANCE,2291.0,26.0,467.0,4.0
2024-01-02,com.app.31097,TRAVEL_AND_LOCAL,8460.0,12.0,3158.0,7.0
2024-01-02,com.app.88832,SHOPPING,5508.0,34.0,2473.0,2.0
2024-01-02,com.app.95243,FINANCE,27171.0,43.0,15107.0,15.0
2024-01-02,com.app.98198,OTHERS,3939.0,4.0,2132.0,0.0
2024-01-02,com.app.65327,SHOPPING,199006.0,47.0,66232.0,2.0
2024-01-02,com.app.88509,OTHERS,961898.0,341.0,496891.0,125.0
2024-01-02,com.app.23000,OTHERS,10.0,0.0,4.0,0.0
2024-01-02,com.app.35190,FINANCE,2817346.0,478.0,731770.0,239.0
2024-01-02,com.app.80610,BUSINESS,893295.0,409.0,359566.0,129.0
2024-01-02,com.app.13421,FINANCE,423905.0,108.0,46999.0,28.0
2024-01-02,com.app.84714,OTHERS,339004.0,166.0,59022.0,4.0
2024-01-02,com.app.90857,SHOPPING,97350.0,2.0,40767.0,3.0
2024-01-02,com.app.90856,FINANCE,15510.0,9.0,6726.0,1.0
2024-01-02,com.app.80525,FINANCE,287873.0,-2.0,158760.0,-4.0
2024-01-02,com.app.62062,SHOPPING,52666.0,8.0,1847.0,0.0
2024-01-02,com.app.50760,BUSINESS,58438.0,21.0,11153.0,0.0
2024-01-02,com.app.59849,OTHERS,1475051.0,-34.0,375718.0,-28.0
2024-01-02,com.app.36612,SHOPPING,1008.0,25.0,477.0,0.0
2024-01-02,com.app.78470,SHOPPING,97931.0,46.0,27264.0,58.0
2024-01-02,com.app.67629,FINANCE,299392.0,1.0,73057.0,23.0
2024-01-02,com.app.36145,SHOPPING,187625.0,36.0,70065.0,25.0
2024-01-02,com.app.37873,OTHERS,46718.0,3.0,16355.0,7.0
2024-01-02,com.app.53788,OTHERS,12724.0,0.0,5829.0,0.0
2024-01-02,com.app.94251,FINANCE,67664.0,22.0,17108.0,4.0
2024-01-02,com.app.41189,FINANCE,3500144.0,2950.0,952456.0,186.0
2024-01-02,com.app.88484,SHOPPING,1931394.0,348.0,688449.0,0.0
2024-01-02,com.app.45088,FINANCE,2617933.0,2009.0,459642.0,183.0
2024-01-03,com.app.13655,FINANCE,62744.0,2.0,26406.0,1.0
2024-01-03,com.app.20651,OTHERS,85.0,0.0,24.0,0.0
2024-01-03,com.app.58221,OTHERS,91941.0,75.0,17587.0,25.0
2024-01-03,com.app.36145,SHOPPING,187661.0,47.0,70090.0,19.0
2024-01-03,com.app.71740,FINANCE,8328.0,0.0,4351.0,1.0
2024-01-03,com.app.87362,OTHERS,664084.0,46.0,258044.0,12.0
2024-01-03,com.app.36257,BUSINESS,97266.0,49.0,56626.0,72.0
2024-01-03,com.app.84594,OTHERS,116.0,2.0,48.0,1.0
2024-01-03,com.app.64353,FINANCE,24033.0,4.0,9242.0,4.0
2024-01-03,com.app.90842,FINANCE,41280.0,8.0,21661.0,1.0
2024-01-03,com.app.47188,FINANCE,564354.0,475.0,189656.0,90.0
