appId,date,country,lang,predictionLoss
com.app.60934,2024-02-25,br,pt,1362
com.app.15493,2024-02-25,br,pt,1012
com.app.35190,2024-02-25,br,pt,132085
com.app.16773,2024-02-25,br,pt,17510
com.app.34610,2024-02-25,br,pt,1351
com.app.13421,2024-02-25,br,pt,27373
com.app.41993,2024-02-25,br,pt,3601
com.app.91093,2024-02-25,br,pt,15876
com.app.96037,2024-02-25,br,pt,2697
com.app.43563,2024-02-25,br,pt,2764
com.app.98438,2024-02-25,br,pt,1323
com.app.67629,2024-02-25,br,pt,4799
com.app.68942,2024-02-25,br,pt,10080
com.app.43242,2024-02-25,br,pt,9784
com.app.74881,2024-02-25,br,pt,1025
com.app.28498,2024-02-25,br,pt,80864
com.app.88516,2024-02-26,br,pt,3826
com.app.80569,2024-02-26,br,pt,4445
com.app.59849,2024-02-26,br,pt,22249
com.app.93571,2024-02-26,br,pt,111304
com.app.96938,2024-02-26,br,pt,1596
com.app.36612,2024-02-26,br,pt,4946
com.app.72656,2024-02-26,br,pt,6026
com.app.96434,2024-02-26,br,pt,1776
com.app.82889,2024-02-26,br,pt,1889
com.app.86367,2024-02-26,br,pt,1526
com.app.58221,2024-02-26,br,pt,8872
com.app.36145,2024-02-26,br,pt,11665
com.app.90128,2024-02-26,br,pt,1776
com.app.89034,2024-02-26,br,pt,1722
com.app.31454,2024-02-26,br,pt,1521
com.app.53788,2024-02-26,br,pt,1185
com.app.59245,2024-02-26,br,pt,1889
com.app.45088,2024-02-26,br,pt,78729
com.app.64851,2024-02-26,br,pt,2486
com.app.24438,2024-02-26,br,pt,9559
com.app.72306,2024-02-26,br,pt,8218
com.app.20657,2024-02-26,br,pt,1820
com.app.94251,2024-02-26,br,pt,1295
com.app.88484,2024-02-26,br,pt,123413
com.app.61743,2024-02-26,br,pt,2639
com.app.64140,2024-02-26,br,pt,6947
com.app.45949,2024-02-26,br,pt,31081
com.app.55621,2024-02-26,br,pt,16051
com.app.31404,2024-02-26,br,pt,1161
com.app.90842,2024-02-26,br,pt,1608
com.app.37148,2024-02-26,br,pt,1204
com.app.69241,2024-02-26,br,pt,1924
com.app.50679,2024-02-26,br,pt,1440
com.app.87411,2024-02-26,br,pt,1521
com.app.35851,2024-02-26,br,pt,9283
com.app.44541,2024-02-26,br,pt,1776
com.app.84714,2024-02-26,br,pt,14713
com.app.37873,2024-02-26,br,pt,14716
com.app.91525,2024-02-26,br,pt,5217
com.app.47938,2024-02-26,br,pt,6449
com.app.83359,2024-02-26,br,pt,3831
com.app.23207,2024-02-26,br,pt,7861
com.app.98198,2024-02-26,br,pt,1911
com.app.13655,2024-02-26,br,pt,1340
com.app.38566,2024-02-26,br,pt,4918
com.app.37541,2024-02-26,br,pt,3939
com.app.65327,2024-02-26,br,pt,4852
com.app.38543,2024-02-26,br,pt,6485
com.app.89044,2024-02-26,br,pt,1906
com.app.68015,2024-02-26,br,pt,25899
com.app.81778,2024-02-26,br,pt,1803
com.app.18711,2024-02-26,br,pt,2074
com.app.15675,2024-02-26,br,pt,2315
com.app.36257,2024-02-26,br,pt,12590
com.app.93131,2024-02-26,br,pt,1776
com.app.91205,2024-02-26,br,pt,1776
com.app.88509,2024-02-26,br,pt,28397
com.app.19821,2024-02-26,br,pt,25996
com.app.60770,2024-02-26,br,pt,1777
com.app.88311,2024-02-26,br,pt,2807
com.app.64634,2024-02-26,br,pt,1863
com.app.64764,2024-02-26,br,pt,2231
com.app.74794,2024-02-26,br,pt,15634
com.app.39929,2024-02-26,br,pt,4025
com.app.37962,2024-02-26,br,pt,17562
com.app.31097,2024-02-26,br,pt,3528
com.app.54019,2024-02-26,br,pt,4795
com.app.63770,2024-02-26,br,pt,7410
com.app.11502,2024-02-26,br,pt,1776
com.app.80525,2024-02-26,br,pt,4848
com.app.95444,2024-02-26,br,pt,1929
com.app.87362,2024-02-26,br,pt,27008
com.app.97802,2024-02-26,br,pt,8173
com.app.95243,2024-02-26,br,pt,2929
com.app.55481,2024-02-26,br,pt,1952
com.app.17806,2024-02-26,br,pt,28251
com.app.80610,2024-02-26,br,pt,122535
com.app.62062,2024-02-26,br,pt,3550
com.app.34216,2024-02-26,br,pt,1776
com.app.26790,2024-02-26,br,pt,1776
com.app.18251,2024-02-26,br,pt,2471
com.app.96361,2024-02-26,br,pt,6010
com.app.99432,2024-02-26,br,pt,17211
com.app.20651,2024-02-26,br,pt,1530
com.app.23305,2024-02-26,br,pt,131481
com.app.30329,2024-02-26,br,pt,73223
com.app.14509,2024-02-26,br,pt,50835
com.app.55057,2024-02-26,br,pt,1777
com.app.60633,2024-02-26,br,pt,7583
com.app.66274,2024-02-26,br,pt,674
com.app.36433,2024-02-26,br,pt,1924
com.app.84679,2024-02-26,br,pt,1776
com.app.68335,2024-02-26,br,pt,1776
com.app.92210,2024-02-26,br,pt,5830
com.app.47280,2024-02-26,br,pt,72308
com.app.64353,2024-02-26,br,pt,2265
com.app.22262,2024-02-26,br,pt,2518
com.app.13071,2024-02-26,br,pt,1924
com.app.92275,2024-02-26,br,pt,5782
com.app.78794,2024-02-26,br,pt,154278
com.app.65216,2024-02-26,br,pt,2915
com.app.85803,2024-02-26,br,pt,914
com.app.78155,2024-02-26,br,pt,1194
com.app.14811,2024-02-26,br,pt,1376
com.app.85231,2024-02-26,br,pt,1575
com.app.70060,2024-02-26,br,pt,1776
com.app.78470,2024-02-26,br,pt,3965
com.app.48065,2024-02-26,br,pt,27236
com.app.97988,2024-02-26,br,pt,6159
com.app.24343,2024-02-26,br,pt,4431
com.app.40009,2024-02-26,br,pt,1812
com.app.78762,2024-02-26,br,pt,13801
com.app.37904,2024-02-26,br,pt,25253
com.app.34656,2024-02-26,br,pt,6117
com.app.48916,2024-02-26,br,pt,1968
com.app.97976,2024-02-26,br,pt,8599
com.app.21397,2024-02-26,br,pt,10110
com.app.95194,2024-02-26,br,pt,32471
com.app.60423,2024-02-26,br,pt,5510
com.app.81754,2024-02-26,br,pt,6727
com.app.84237,2024-02-26,br,pt,1776
com.app.96897,2024-02-26,br,pt,4090
com.app.34625,2024-02-26,br,pt,2551
com.app.19872,2024-02-26,br,pt,3667
com.app.21027,2024-02-26,br,pt,4794
com.app.24391,2024-02-26,br,pt,8982
com.app.64776,2024-02-26,br,pt,1776
com.app.44002,2024-02-26,br,pt,6235
com.app.87209,2024-02-26,br,pt,1927
com.app.72653,2024-02-26,br,pt,1581
com.app.27567,2024-02-26,br,pt,2110
com.app.90857,2024-02-26,br,pt,1776
com.app.50792,2024-02-26,br,pt,1169
com.app.79754,2024-02-26,br,pt,5650
com.app.91390,2024-02-26,br,pt,17255
com.app.55537,2024-02-26,br,pt,3940
com.app.90856,2024-02-26,br,pt,2494
com.app.19544,2024-02-26,br,pt,141804
com.app.33540,2024-02-26,br,pt,7535
com.app.31679,2024-02-26,br,pt,6820
com.app.77385,2024-02-26,br,pt,5339
com.app.41189,2024-02-26,br,pt,60722
com.app.14360,2024-02-26,br,pt,1776
com.app.85381,2024-02-26,br,pt,1803
com.app.71740,2024-02-26,br,pt,1298
com.app.19772,2024-02-26,br,pt,5774
com.app.82896,2024-02-26,br,pt,2473
com.app.31153,2024-02-26,br,pt,50449
com.app.36648,2024-02-26,br,pt,2127
com.app.62109,2024-02-26,br,pt,23050
com.app.32607,2024-02-26,br,pt,3111
com.app.48189,2024-02-26,br,pt,969
com.app.21603,2024-02-26,br,pt,7654
com.app.50760,2024-02-26,br,pt,638
com.app.23000,2024-02-26,br,pt,1924
com.app.84594,2024-02-26,br,pt,1872
com.app.88832,2024-02-26,br,pt,4868
com.app.17441,2024-02-26,br,pt,5358
com.app.10626,2024-02-26,br,pt,33984
com.app.39058,2024-02-26,br,pt,1809
com.app.55531,2024-02-26,br,pt,1924
com.app.18664,2024-02-26,br,pt,2856
com.app.16599,2024-02-26,br,pt,1239
com.app.34279,2024-02-26,br,pt,1776
com.app.20103,2024-02-26,br,pt,1775
com.app.91706,2024-02-26,br,pt,4800
com.app.95733,2024-02-26,br,pt,1266
com.app.86358,2024-02-26,br,pt,1805
com.app.60429,2024-02-26,br,pt,2018
com.app.79907,2024-02-26,br,pt,1161
com.app.66309,2024-02-26,br,pt,905
com.app.64667,2024-02-26,br,pt,23474
com.app.60027,2024-02-26,br,pt,1776
com.app.97548,2024-02-26,br,pt,975
com.app.47188,2024-02-26,br,pt,34072
com.app.21605,2024-02-26,br,pt,4116
com.app.60934,2024-02-26,br,pt,1906
com.app.15493,2024-02-26,br,pt,1185
com.app.35190,2024-02-26,br,pt,127504
com.app.16773,2024-02-26,br,pt,17320
com.app.34610,2024-02-26,br,pt,1908
com.app.13421,2024-02-26,br,pt,31557
com.app.41993,2024-02-26,br,pt,2605
com.app.91093,2024-02-26,br,pt,15426
com.app.96037,2024-02-26,br,pt,2592
com.app.43563,2024-02-26,br,pt,2026
com.app.98438,2024-02-26,br,pt,1776
com.app.67629,2024-02-26,br,pt,7412
com.app.68942,2024-02-26,br,pt,10130
com.app.43242,2024-02-26,br,pt,9952
com.app.74881,2024-02-26,br,pt,1017
com.app.28498,2024-02-26,br,pt,81558
com.app.88516,2024-02-27,br,pt,5495
com.app.80569,2024-02-27,br,pt,4590
com.app.59849,2024-02-27,br,pt,22235
com.app.93571,2024-02-27,br,pt,111275
com.app.96938,2024-02-27,br,pt,1591
com.app.36612,2024-02-27,br,pt,4757
com.app.72656,2024-02-27,br,pt,5126
com.app.96434,2024-02-27,br,pt,1777
com.app.82889,2024-02-27,br,pt,1884
com.app.86367,2024-02-27,br,pt,2578
com.app.58221,2024-02-27,br,pt,8846
com.app.36145,2024-02-27,br,pt,12247
com.app.90128,2024-02-27,br,pt,1777
com.app.89034,2024-02-27,br,pt,1680
com.app.31454,2024-02-27,br,pt,1517
com.app.53788,2024-02-27,br,pt,1184
com.app.59245,2024-02-27,br,pt,1835
com.app.45088,2024-02-27,br,pt,78538
com.app.64851,2024-02-27,br,pt,2392
com.app.24438,2024-02-27,br,pt,9689
com.app.72306,2024-02-27,br,pt,7945
com.app.20657,2024-02-27,br,pt,1806
com.app.94251,2024-02-27,br,pt,1942
com.app.88484,2024-02-27,br,pt,132032
com.app.61743,2024-02-27,br,pt,2881
com.app.64140,2024-02-27,br,pt,7172
com.app.45949,2024-02-27,br,pt,30817
com.app.55621,2024-02-27,br,pt,15445
com.app.31404,2024-02-27,br,pt,1153
com.app.90842,2024-02-27,br,pt,1590
com.app.37148,2024-02-27,br,pt,1176
com.app.69241,2024-02-27,br,pt,1929
com.app.50679,2024-02-27,br,pt,1415
com.app.87411,2024-02-27,br,pt,1765
com.app.35851,2024-02-27,br,pt,9550
com.app.44541,2024-02-27,br,pt,1777
com.app.84714,2024-02-27,br,pt,14486
com.app.37873,2024-02-27,br,pt,14452
com.app.91525,2024-02-27,br,pt,6698
com.app.47938,2024-02-27,br,pt,6336
com.app.83359,2024-02-27,br,pt,3511
com.app.23207,2024-02-27,br,pt,7470
com.app.98198,2024-02-27,br,pt,1930
com.app.13655,2024-02-27,br,pt,1980
com.app.38566,2024-02-27,br,pt,4681
com.app.37541,2024-02-27,br,pt,3460
com.app.65327,2024-02-27,br,pt,4588
com.app.38543,2024-02-27,br,pt,6225
com.app.89044,2024-02-27,br,pt,1906
com.app.68015,2024-02-27,br,pt,24532
com.app.81778,2024-02-27,br,pt,1777
com.app.18711,2024-02-27,br,pt,2080
com.app.15675,2024-02-27,br,pt,2340
com.app.36257,2024-02-27,br,pt,7919
com.app.93131,2024-02-27,br,pt,1776
com.app.91205,2024-02-27,br,pt,1777
com.app.88509,2024-02-27,br,pt,27656
com.app.19821,2024-02-27,br,pt,26339
com.app.60770,2024-02-27,br,pt,1777
com.app.88311,2024-02-27,br,pt,2632
com.app.64634,2024-02-27,br,pt,1855
com.app.64764,2024-02-27,br,pt,2235
com.app.74794,2024-02-27,br,pt,14189
com.app.39929,2024-02-27,br,pt,4431
com.app.37962,2024-02-27,br,pt,17534
com.app.31097,2024-02-27,br,pt,3746
com.app.54019,2024-02-27,br,pt,5044
com.app.63770,2024-02-27,br,pt,7080
com.app.11502,2024-02-27,br,pt,1777
com.app.80525,2024-02-27,br,pt,4775
com.app.95444,2024-02-27,br,pt,1928
com.app.87362,2024-02-27,br,pt,27600
com.app.97802,2024-02-27,br,pt,8234
com.app.95243,2024-02-27,br,pt,3193
com.app.55481,2024-02-27,br,pt,3070
com.app.17806,2024-02-27,br,pt,29461
com.app.80610,2024-02-27,br,pt,111630
com.app.62062,2024-02-27,br,pt,3681
com.app.34216,2024-02-27,br,pt,1777
com.app.26790,2024-02-27,br,pt,1777
com.app.18251,2024-02-27,br,pt,2305
com.app.96361,2024-02-27,br,pt,7139
com.app.99432,2024-02-27,br,pt,17099
com.app.20651,2024-02-27,br,pt,1520
com.app.23305,2024-02-27,br,pt,122433
com.app.30329,2024-02-27,br,pt,79641
com.app.14509,2024-02-27,br,pt,46835
com.app.55057,2024-02-27,br,pt,1487
com.app.60633,2024-02-27,br,pt,7586
com.app.66274,2024-02-27,br,pt,700
com.app.36433,2024-02-27,br,pt,1929
com.app.84679,2024-02-27,br,pt,1777
com.app.68335,2024-02-27,br,pt,1770
com.app.92210,2024-02-27,br,pt,4236
com.app.47280,2024-02-27,br,pt,64061
com.app.64353,2024-02-27,br,pt,2231
com.app.22262,2024-02-27,br,pt,2340
com.app.13071,2024-02-27,br,pt,1929
com.app.92275,2024-02-27,br,pt,5132
com.app.78794,2024-02-27,br,pt,70470
com.app.65216,2024-02-27,br,pt,2971
com.app.85803,2024-02-27,br,pt,909
com.app.78155,2024-02-27,br,pt,1215
com.app.14811,2024-02-27,br,pt,1215
com.app.85231,2024-02-27,br,pt,1579
com.app.70060,2024-02-27,br,pt,1777
com.app.78470,2024-02-27,br,pt,3718
com.app.48065,2024-02-27,br,pt,25103
com.app.97988,2024-02-27,br,pt,6096
com.app.24343,2024-02-27,br,pt,6489
com.app.40009,2024-02-27,br,pt,1694
com.app.78762,2024-02-27,br,pt,13778
com.app.37904,2024-02-27,br,pt,28594
com.app.34656,2024-02-27,br,pt,5558
com.app.48916,2024-02-27,br,pt,1828
com.app.97976,2024-02-27,br,pt,8395
com.app.21397,2024-02-27,br,pt,9639
com.app.95194,2024-02-27,br,pt,29986
com.app.60423,2024-02-27,br,pt,5254
com.app.81754,2024-02-27,br,pt,7084
com.app.84237,2024-02-27,br,pt,1777
com.app.96897,2024-02-27,br,pt,2797
com.app.34625,2024-02-27,br,pt,2572
com.app.19872,2024-02-27,br,pt,3686
com.app.21027,2024-02-27,br,pt,4815
com.app.24391,2024-02-27,br,pt,8900
com.app.64776,2024-02-27,br,pt,1777
com.app.44002,2024-02-27,br,pt,8307
com.app.87209,2024-02-27,br,pt,1898
com.app.72653,2024-02-27,br,pt,1585
com.app.27567,2024-02-27,br,pt,2343
com.app.90857,2024-02-27,br,pt,1777
com.app.50792,2024-02-27,br,pt,1163
com.app.79754,2024-02-27,br,pt,5696
com.app.91390,2024-02-27,br,pt,18110
com.app.55537,2024-02-27,br,pt,3924
com.app.90856,2024-02-27,br,pt,2419
com.app.19544,2024-02-27,br,pt,135982
com.app.33540,2024-02-27,br,pt,9108
com.app.31679,2024-02-27,br,pt,6141
com.app.77385,2024-02-27,br,pt,5659
com.app.41189,2024-02-27,br,pt,60603
com.app.14360,2024-02-27,br,pt,1777
com.app.85381,2024-02-27,br,pt,1777
com.app.71740,2024-02-27,br,pt,1296
com.app.19772,2024-02-27,br,pt,6238
com.app.82896,2024-02-27,br,pt,2320
com.app.31153,2024-02-27,br,pt,49759
com.app.36648,2024-02-27,br,pt,2024
com.app.62109,2024-02-27,br,pt,20785
com.app.32607,2024-02-27,br,pt,2550
com.app.48189,2024-02-27,br,pt,1059
com.app.21603,2024-02-27,br,pt,7553
com.app.50760,2024-02-27,br,pt,668
com.app.97548,2024-02-27,br,pt,411
com.app.66309,2024-02-27,br,pt,924
com.app.91093,2024-02-27,br,pt,14018
com.app.23000,2024-02-27,br,pt,1929
com.app.84594,2024-02-27,br,pt,1929
com.app.88832,2024-02-27,br,pt,5025
com.app.17441,2024-02-27,br,pt,6042
com.app.10626,2024-02-27,br,pt,34811
com.app.39058,2024-02-27,br,pt,1866
com.app.55531,2024-02-27,br,pt,1887
com.app.18664,2024-02-27,br,pt,2682
com.app.16599,2024-02-27,br,pt,1240
com.app.34279,2024-02-27,br,pt,1777
com.app.20103,2024-02-27,br,pt,1776
com.app.91706,2024-02-27,br,pt,4807
com.app.95733,2024-02-27,br,pt,1261
com.app.86358,2024-02-27,br,pt,1807
com.app.60429,2024-02-27,br,pt,1918
com.app.79907,2024-02-27,br,pt,1153
com.app.64667,2024-02-27,br,pt,20628
com.app.60027,2024-02-27,br,pt,1777
com.app.47188,2024-02-27,br,pt,37800
com.app.21605,2024-02-27,br,pt,5519
com.app.60934,2024-02-27,br,pt,1906
com.app.15493,2024-02-27,br,pt,1177
com.app.35190,2024-02-27,br,pt,122352
com.app.16773,2024-02-27,br,pt,18918
com.app.34610,2024-02-27,br,pt,1908
com.app.13421,2024-02-27,br,pt,31258
com.app.41993,2024-02-27,br,pt,1978
com.app.96037,2024-02-27,br,pt,3397
com.app.43563,2024-02-27,br,pt,3014
com.app.98438,2024-02-27,br,pt,1777
com.app.67629,2024-02-27,br,pt,7554
com.app.68942,2024-02-27,br,pt,10376
com.app.43242,2024-02-27,br,pt,9756
com.app.74881,2024-02-27,br,pt,1126
com.app.28498,2024-02-27,br,pt,80830
com.app.88516,2024-02-29,br,pt,6632
com.app.80569,2024-02-29,br,pt,4531
com.app.59849,2024-02-29,br,pt,22001
com.app.96938,2024-02-29,br,pt,1565
com.app.93571,2024-02-29,br,pt,112012
com.app.36612,2024-02-29,br,pt,5019
com.app.72656,2024-02-29,br,pt,5776
com.app.82889,2024-02-29,br,pt,1900
com.app.96434,2024-02-29,br,pt,1797
com.app.86367,2024-02-29,br,pt,2178
com.app.58221,2024-02-29,br,pt,9449
com.app.36145,2024-02-29,br,pt,11830
com.app.90128,2024-02-29,br,pt,1797
com.app.89034,2024-02-29,br,pt,1684
com.app.53788,2024-02-29,br,pt,1226
com.app.31454,2024-02-29,br,pt,1835
com.app.59245,2024-02-29,br,pt,1826
com.app.64851,2024-02-29,br,pt,2219
com.app.24438,2024-02-29,br,pt,9492
com.app.72306,2024-02-29,br,pt,8112
com.app.20657,2024-02-29,br,pt,1837
com.app.94251,2024-02-29,br,pt,1341
com.app.88484,2024-02-29,br,pt,98392
com.app.61743,2024-02-29,br,pt,3067
com.app.64140,2024-02-29,br,pt,7314
com.app.45949,2024-02-29,br,pt,27897
com.app.31404,2024-02-29,br,pt,1206
com.app.90842,2024-02-29,br,pt,1608
com.app.37148,2024-02-29,br,pt,1222
com.app.69241,2024-02-29,br,pt,1933
com.app.87411,2024-02-29,br,pt,1457
com.app.35851,2024-02-29,br,pt,9285
com.app.84714,2024-02-29,br,pt,14514
com.app.91525,2024-02-29,br,pt,5588
com.app.37873,2024-02-29,br,pt,14659
com.app.47938,2024-02-29,br,pt,6311
com.app.83359,2024-02-29,br,pt,3447
com.app.23207,2024-02-29,br,pt,7466
com.app.98198,2024-02-29,br,pt,1932
com.app.13655,2024-02-29,br,pt,1450
com.app.38543,2024-02-29,br,pt,6012
com.app.68015,2024-02-29,br,pt,27269
com.app.81778,2024-02-29,br,pt,1797
com.app.18711,2024-02-29,br,pt,2113
com.app.15675,2024-02-29,br,pt,2331
com.app.93131,2024-02-29,br,pt,1796
com.app.36257,2024-02-29,br,pt,10985
com.app.91205,2024-02-29,br,pt,1797
com.app.88509,2024-02-29,br,pt,28484
com.app.19821,2024-02-29,br,pt,28553
com.app.60770,2024-02-29,br,pt,1797
com.app.88311,2024-02-29,br,pt,2660
com.app.64634,2024-02-29,br,pt,1851
com.app.64764,2024-02-29,br,pt,2219
com.app.74794,2024-02-29,br,pt,13999
com.app.39929,2024-02-29,br,pt,4019
com.app.37962,2024-02-29,br,pt,16338
com.app.31097,2024-02-29,br,pt,3663
com.app.54019,2024-02-29,br,pt,5091
com.app.63770,2024-02-29,br,pt,7136
com.app.11502,2024-02-29,br,pt,1797
com.app.80525,2024-02-29,br,pt,4824
com.app.95444,2024-02-29,br,pt,1937
com.app.87362,2024-02-29,br,pt,28111
com.app.97802,2024-02-29,br,pt,8623
com.app.95243,2024-02-29,br,pt,4237
com.app.55481,2024-02-29,br,pt,1751
com.app.17806,2024-02-29,br,pt,32365
com.app.80610,2024-02-29,br,pt,125308
com.app.62062,2024-02-29,br,pt,3501
com.app.34216,2024-02-29,br,pt,1797
com.app.26790,2024-02-29,br,pt,1797
com.app.18251,2024-02-29,br,pt,2366
com.app.96361,2024-02-29,br,pt,3499
com.app.99432,2024-02-29,br,pt,11933
com.app.20651,2024-02-29,br,pt,1548
com.app.23305,2024-02-29,br,pt,132932
com.app.30329,2024-02-29,br,pt,78743
com.app.14509,2024-02-29,br,pt,49012
com.app.55057,2024-02-29,br,pt,6236
com.app.60633,2024-02-29,br,pt,7566
com.app.66274,2024-02-29,br,pt,705
com.app.36433,2024-02-29,br,pt,1933
com.app.84679,2024-02-29,br,pt,1797
com.app.68335,2024-02-29,br,pt,1801
com.app.92210,2024-02-29,br,pt,5749
com.app.47280,2024-02-29,br,pt,64556
com.app.64353,2024-02-29,br,pt,2180
com.app.22262,2024-02-29,br,pt,2390
com.app.13071,2024-02-29,br,pt,1933
com.app.92275,2024-02-29,br,pt,5218
com.app.78794,2024-02-29,br,pt,151132
com.app.65216,2024-02-29,br,pt,3088
com.app.85803,2024-02-29,br,pt,901
com.app.78155,2024-02-29,br,pt,1234
com.app.14811,2024-02-29,br,pt,1270
com.app.85231,2024-02-29,br,pt,1582
com.app.70060,2024-02-29,br,pt,1797
com.app.78470,2024-02-29,br,pt,3680
com.app.48065,2024-02-29,br,pt,25694
com.app.97988,2024-02-29,br,pt,6067
com.app.24343,2024-02-29,br,pt,6702
com.app.40009,2024-02-29,br,pt,1660
com.app.78762,2024-02-29,br,pt,14175
com.app.37904,2024-02-29,br,pt,33799
com.app.34656,2024-02-29,br,pt,5609
com.app.48916,2024-02-29,br,pt,915
com.app.97976,2024-02-29,br,pt,8553
com.app.21397,2024-02-29,br,pt,9429
com.app.95194,2024-02-29,br,pt,29748
com.app.60423,2024-02-29,br,pt,5190
com.app.81754,2024-02-29,br,pt,5759
com.app.84237,2024-02-29,br,pt,1797
com.app.96897,2024-02-29,br,pt,4199
com.app.34625,2024-02-29,br,pt,2508
com.app.19872,2024-02-29,br,pt,3900
com.app.21027,2024-02-29,br,pt,4742
com.app.24391,2024-02-29,br,pt,7870
com.app.64776,2024-02-29,br,pt,1796
com.app.87209,2024-02-29,br,pt,1917
com.app.44002,2024-02-29,br,pt,8798
com.app.72653,2024-02-29,br,pt,1572
com.app.27567,2024-02-29,br,pt,2101
com.app.90857,2024-02-29,br,pt,1797
com.app.50792,2024-02-29,br,pt,1207
com.app.79754,2024-02-29,br,pt,5950
com.app.91390,2024-02-29,br,pt,17642
com.app.55537,2024-02-29,br,pt,3663
com.app.90856,2024-02-29,br,pt,2307
com.app.19544,2024-02-29,br,pt,133452
com.app.33540,2024-02-29,br,pt,10154
com.app.31679,2024-02-29,br,pt,6222
com.app.77385,2024-02-29,br,pt,5803
com.app.41189,2024-02-29,br,pt,73688
com.app.14360,2024-02-29,br,pt,1797
com.app.85381,2024-02-29,br,pt,1797
com.app.71740,2024-02-29,br,pt,1337
com.app.19772,2024-02-29,br,pt,5066
com.app.82896,2024-02-29,br,pt,2296
com.app.31153,2024-02-29,br,pt,59881
com.app.36648,2024-02-29,br,pt,2360
com.app.62109,2024-02-29,br,pt,21222
com.app.32607,2024-02-29,br,pt,2320
com.app.48189,2024-02-29,br,pt,1066
com.app.21603,2024-02-29,br,pt,7586
com.app.50760,2024-02-29,br,pt,719
com.app.45088,2024-02-29,br,pt,82544
com.app.55621,2024-02-29,br,pt,14764
com.app.50679,2024-02-29,br,pt,1684
com.app.44541,2024-02-29,br,pt,1797
com.app.38566,2024-02-29,br,pt,5079
com.app.89044,2024-02-29,br,pt,1915
com.app.37541,2024-02-29,br,pt,3367
com.app.65327,2024-02-29,br,pt,4393
com.app.97548,2024-02-29,br,pt,1012
com.app.66309,2024-02-29,br,pt,889
com.app.91093,2024-02-29,br,pt,15852
com.app.95733,2024-02-29,br,pt,1284
com.app.60027,2024-02-29,br,pt,1797
com.app.91706,2024-02-29,br,pt,4077
com.app.79907,2024-02-29,br,pt,1184
com.app.34279,2024-02-29,br,pt,1797
com.app.35190,2024-02-29,br,pt,130452
com.app.96037,2024-02-29,br,pt,2852
com.app.34610,2024-02-29,br,pt,1918
com.app.60934,2024-02-29,br,pt,1915
com.app.23000,2024-02-29,br,pt,1933
com.app.84594,2024-02-29,br,pt,1933
com.app.88832,2024-02-29,br,pt,5037
com.app.17441,2024-02-29,br,pt,5859
com.app.10626,2024-02-29,br,pt,35270
com.app.39058,2024-02-29,br,pt,1818
com.app.55531,2024-02-29,br,pt,2390
com.app.18664,2024-02-29,br,pt,2618
com.app.16599,2024-02-29,br,pt,1269
com.app.20103,2024-02-29,br,pt,1796
com.app.86358,2024-02-29,br,pt,1816
com.app.60429,2024-02-29,br,pt,2752
com.app.64667,2024-02-29,br,pt,16726
com.app.47188,2024-02-29,br,pt,36212
com.app.21605,2024-02-29,br,pt,5793
com.app.15493,2024-02-29,br,pt,1246
com.app.16773,2024-02-29,br,pt,18641
com.app.13421,2024-02-29,br,pt,30415
com.app.41993,2024-02-29,br,pt,2110
com.app.43563,2024-02-29,br,pt,3333
com.app.98438,2024-02-29,br,pt,1797
com.app.67629,2024-02-29,br,pt,7228
com.app.68942,2024-02-29,br,pt,10356
com.app.43242,2024-02-29,br,pt,9770
com.app.74881,2024-02-29,br,pt,1146
com.app.28498,2024-02-29,br,pt,79306
com.app.88516,2024-02-04,br,pt,6178
com.app.80569,2024-02-04,br,pt,4528
com.app.59849,2024-02-04,br,pt,16182
com.app.93571,2024-02-04,br,pt,119998
com.app.36612,2024-02-04,br,pt,4795
com.app.96938,2024-02-04,br,pt,1531
com.app.72656,2024-02-04,br,pt,6075
com.app.96434,2024-02-04,br,pt,1325
com.app.86367,2024-02-04,br,pt,1543
com.app.58221,2024-02-04,br,pt,8433
com.app.95243,2024-02-04,br,pt,2853
com.app.55481,2024-02-04,br,pt,1830
com.app.17806,2024-02-04,br,pt,28257
com.app.80610,2024-02-04,br,pt,124728
com.app.62062,2024-02-04,br,pt,3124
com.app.34216,2024-02-04,br,pt,1325
com.app.26790,2024-02-04,br,pt,1586
com.app.96361,2024-02-04,br,pt,6723
com.app.36648,2024-02-04,br,pt,1591
com.app.48189,2024-02-04,br,pt,1146
com.app.62109,2024-02-04,br,pt,18889
com.app.50760,2024-02-04,br,pt,579
com.app.32607,2024-02-04,br,pt,1230
com.app.21603,2024-02-04,br,pt,7491
com.app.82889,2024-02-04,br,pt,1381
com.app.14811,2024-02-04,br,pt,1217
com.app.78470,2024-02-04,br,pt,3520
com.app.70060,2024-02-04,br,pt,1325
com.app.97988,2024-02-04,br,pt,1169
com.app.48065,2024-02-04,br,pt,27890
com.app.40009,2024-02-04,br,pt,1821
com.app.24343,2024-02-04,br,pt,4409
com.app.37904,2024-02-04,br,pt,19309
com.app.78762,2024-02-04,br,pt,8594
com.app.34656,2024-02-04,br,pt,6190
com.app.55057,2024-02-04,br,pt,7715
com.app.60633,2024-02-04,br,pt,7365
com.app.36433,2024-02-04,br,pt,1374
com.app.66274,2024-02-04,br,pt,584
com.app.84679,2024-02-04,br,pt,1325
com.app.68335,2024-02-04,br,pt,1339
com.app.92210,2024-02-04,br,pt,8583
com.app.47280,2024-02-04,br,pt,54538
com.app.11502,2024-02-04,br,pt,1325
